LVI_FCOID,LVI_ELEV,LVI_SLOPE,LVI_ASPECT,LVI_DSPH,LVI_DVPH,LVI_AGE1,LVI_AGE2,LVI_HT1,LVI_HT2,LVI_CCPCT,LVI_CCASINS,LVI_BPH,LVI_ESI,LVI_LSPH,LVI_NPIXELS,B1_MEAN,B1_STDEV,B2_MEAN,B2_STDEV,B3_MEAN,B3_STDEV,B4_MEAN,B4_STDEV,B5_MEAN,B5_STDEV,B7_MEAN,B7_STDEV,LVI_LAIIRM,LVI_LAIIRS,LVI_LAISRM,LVI_LAISRS,LVI_PCA1M,LVI_PCA1S,LVI_PCA2M,LVI_PCA2S,LVI_NDVI35M,LVI_NDVI35S,LVI_NDVI43M,LVI_NDVI43S,LVI_NDVI45M,LVI_NDVI45S,LVI_NDVI73M,LVI_NDVI73S,LVI_BRIGHTM,LVI_BRIGHTS,LVI_GREENM,LVI_GREENS,LVI_WETM,LVI_WETS,LVI_DEMM,LVI_DEMS,LVI_SLOPEM,LVI_SLOPES,LVI_ASPECTM,LVI_ASPECTS,LVI_CENTX,LVI_CENTY,LVI_PROP_AT,LVI_PROP_FD,LVI_PROP_PL,LVI_PROP_SX,LVI_HT_AT,LVI_HT_FD,LVI_HT_PL,LVI_HT_SX,LVI_AGE_AT,LVI_AGE_FD,LVI_AGE_PL,LVI_AGE_SX,ODDS_AT,ODDS_FD,ODDS_PL,ODDS_SX,LODDS_AT,LODDS_FD,LODDS_PL,LODDS_SX,ARCSIN_AT,ARCSIN_FD,ARCSIN_PL,ARCSIN_SX,LVI_BPH_AT,LVI_BPH_FD,LVI_BPH_PL,LVI_BPH_SX,LVI_ESI_AT,LVI_ESI_FD,LVI_ESI_PL,LVI_ESI_SX,SBS,SBPS,MS,SBSmc,SBPSdc,SBPSmk,SBSdc,SBSdw,SBSmk,SBPSmc,MSmc,MSxv,SBPSxv,MSmk,SBPSxc,MSdc,LVI_BECZ,LVI_BECZS,CLASS2,CLASS3,CLASS4,CLASS5,CLASS6,CLASS7,CLASS8,CLASS9,CLASS10,CLASS11,CLASS12,CLASS13,CLASS14,CLASS15,CLASS16,CLASS17,CLASS18,CLASS19,CLASS20,CLASS21,CLASS22,CLASS23,CLASS24,CLASS25,STAGE_ELEV,STAGE_SLOPE,STAGE_COSA,STAGE_SINA,STAGE_SCOSA,STAGE_SSINA,STAGE_LES,STAGE_LESCOSA,STAGE_LESSINA,STAGE_EL2,STAGE_EL2S,STAGE_EL2SCOSA,STAGE_EL2SSINA,VRI_PROP_AT,VRI_PROP_FD,VRI_PROP_PL,VRI_PROP_SX,VRI_HT_AT,VRI_HT_FD,VRI_HT_PL,VRI_HT_SX,VRI_AGE_AT,VRI_AGE_FD,VRI_AGE_PL,VRI_AGE_SX,VRI_BPH_AT,VRI_BPH_FD,VRI_BPH_PL,VRI_BPH_SX,VRI_ESI_AT,VRI_ESI_FD,VRI_ESI_PL,VRI_ESI_SX
192566,1229,9.375,243.063,25,14.22,160,130,24,22,35,0.633,20,9.82,600,16,80.313,1.414,65.25,1.732,45.188,1.732,57.313,2.236,33.75,2,90,1.732,30.875,4.583,51.438,6.325,-25.686,2.823,-3.869,1.88,3014.758,374.704,5202.839,181.568,2590.925,280.024,4269.834,186.98,20.61,0.577,2.729,0.409,-2.392,0.469,1229,3.142,9.375,3.1,243.063,50.901,428575.96,5868641.974,0,0,0.2,0.8,0,0,22,24,0,0,130,160,0.001,0.001,0.25,4,-6.704,-6.704,-1.386,1.386,0,0,0.201,0.927,0,0,4,16,0,0,0,9.82,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,SBS,SBSmc,1,2,2,2,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1229,9.375,-0.453010513,-0.007906443,-4.246973556,-0.0741229,28.96786042,-13.1227453,-0.229032726,1510441,14160384.38,-6414802.985,-91.09704351,0,0,0.7,0.3,0,0,0.3,0.2,0,0,3,3,0,0,0,0,0,0,18,0
110652,924.515,3.061,123.818,800,163.752,90,90,17,19,20,0.464,20,12.77,700,33,84.455,1.414,66.879,2,49.909,2.236,56.667,2.828,42.364,2.828,102.485,3,16.242,2,29.424,3.317,-11.69,4.747,-11.264,1.991,3585.048,294.931,4786.17,203.419,1448.268,243.843,4393.801,182.711,21.612,3.922,2.098,0.468,-4.444,0.497,924.515,2.134,3.061,1.205,123.818,133.391,449453.145,5888043.731,0.05,0,0.8,0.15,0,0,17,19,0,0,90,90,0.053,0.001,4,0.176,-2.944,-6.704,1.386,-1.735,0.05,0,0.927,0.151,1,0,16,3,0,0,12.77,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,SBPS,SBPSdc,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,924.515,3.061,-0.55655665,-0.009713593,-1.703619904,-0.029733309,9.080099777,-5.053589909,-0.088200396,854727.9852,2616322.363,-1456131.608,-27.48889011,0,0,1,0,0,0,19.4,0,0,0,90,0,0,0,29.308,0,0,0,14.9,0
331838,1222.857,2.214,36.071,150,38.139,70,70,16,17,55,0.835,18,13.94,700,14,81.214,2,64,4.123,49.071,3.162,59.643,5.916,42.5,4.359,102.5,4.69,20,6.164,35.154,9.434,-12.878,7.717,-8.341,5.189,3663.435,273.382,5029.035,342.804,1674.093,608.726,4463.587,205.138,22.499,1.445,2.847,0.944,-4.344,0.929,1222.857,1.245,2.214,1.145,36.071,48.115,446973.803,5832391.014,0,0,0.95,0.05,0,0,16,17,0,0,70,70,0.001,0.001,19,0.053,-6.704,-6.704,2.944,-2.944,0,0,1.253,0.05,0,0,17.1,0.9,0,0,13.94,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,MS,MSxv,0,2,0,4,4,4,4,4,9,10,10,10,10,10,10,10,10,10,10,10,21,21,21,21,1222.857,2.214,0.808287999,0.014106819,1.789549631,0.031232497,6.836235717,5.525647292,0.09643754,1495379.242,3310769.643,2676055.371,38.19287783,0,0,1,0,0,0,15.2,0,0,0,90,0,0,0,27.724,0,0,0,11.3,0
110658,920.23,4.607,44.262,300,72.152,70,130,16,20,45,0.735,30,13.94,1100,61,83.23,2,63.016,2.449,45.492,2.646,53.803,3.873,30.738,3.873,88.918,4.899,34.873,11.874,56.127,15.556,-28.515,6.185,-6.377,4.137,2525.53,512.204,4934.824,328.78,2743.542,606.346,4190.267,220.039,19.752,1.038,2.01,0.701,-2.019,0.933,920.23,3.447,4.607,2.431,44.262,74.231,449619.117,5888103.687,0.05,0,0.75,0.2,0,0,16,20,0,0,70,130,0.053,0.001,3,0.25,-2.944,-6.704,1.099,-1.386,0.05,0,0.848,0.201,1.5,0,22.5,6,0,0,13.94,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,SBPS,SBPSdc,1,2,2,2,2,6,6,6,9,10,10,10,10,10,10,9,9,9,9,9,9,9,23,23,920.23,4.607,0.716155783,0.012498951,3.299329691,0.057582667,13.65684371,9.780427598,0.170696219,846823.2529,3901314.726,2793949.102,52.98929749,0,0,0.85,0.15,0,0,21.2,0,0,0,79,0,0,0,27.002,4.765,0,0,17.5,0
120844,1107.092,4.6,87.323,800,121.6,110,110,17,19,30,0.58,25,11.47,1200,65,87.769,1.414,69.923,2.236,55.062,2.236,61.892,4.123,55.369,2.646,117.523,3.162,9.877,1.414,18.292,3.162,8.121,4.645,-14.962,3.727,4303.829,242.86,4740.554,294.969,551.239,298.386,4548.028,183.279,25.019,3.268,2.53,0.754,-6.896,0.581,1107.092,1.566,4.6,3.687,87.323,97.564,421039.376,5883703.881,0.1,0,0.85,0.05,19,0,17,0,110,0,110,0,0.111,0.001,5.667,0.053,-2.197,-6.704,1.735,-2.944,0.1,0,1.016,0.05,2.5,0,21.25,1.25,0,0,11.47,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,SBPS,SBPSdc,0,0,3,3,3,3,3,3,3,3,11,11,11,11,11,11,11,11,11,11,11,11,11,11,1107.092,4.6,0.046705467,0.000815164,0.214845147,0.003749755,14.00504877,0.654112341,0.011416413,1225652.696,5638002.404,263325.5343,4.151323529,0,0,1,0,0,0,17.8,0,0,0,127,0,0,0,29.112,0,0,0,11.2,0
36938,1150.6,3,36.6,25,8.4,150,0,19,0,30,0.58,15,11.37,400,20,86.5,3.162,69.8,3,52.95,3,62.1,3.464,47.5,1.732,109.1,2.449,15.35,2,27.7,3.464,-0.963,5.396,-10.178,2.455,3834.831,187.702,4911.88,176.373,1326.9,249.176,4409.848,220.866,24.122,0.943,2.746,0.457,-5.089,0.418,1150.6,1.393,3,1.095,36.6,60.116,421316.961,5904828.588,0,0,1,0,0,0,19,0,0,0,150,0,0.001,0.001,271.109,0.001,-6.704,-6.704,5.603,-6.704,0,0,1.571,0,0,0,15,0,0,0,11.37,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,SBS,SBSmc,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,1150.6,3,0.802817475,0.01401135,2.408452426,0.042034049,9.183904969,7.372999399,0.128678905,1323880.36,3971641.08,3188502.864,48.36437706,0,0,0.9,0.1,0,0,25.4,0,0,0,196,0,0,0,38.814,4.313,0,0,15.5,0
36939,1147.4,4.3,43.5,400,105.2,150,0,18,0,15,0.398,12,10.6,300,10,83,1.732,66.5,1.732,46.2,1.732,57.4,1.732,40,1.414,100.3,2,19.5,2.646,35,4.583,-15.508,2.317,-8.718,2.128,3678.388,239.15,5129.618,85.93,1785.376,268.438,4615.243,182.969,21.817,0.427,2.482,0.273,-3.988,0.481,1147.4,1.2,4.3,1.005,43.5,27.768,421404.709,5904839.863,0,0,1,0,0,0,18,0,0,0,150,0,0.001,0.001,271.109,0.001,-6.704,-6.704,5.603,-6.704,0,0,1.571,0,0,0,12,0,0,0,10.6,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,SBS,SBSmc,0,0,3,3,3,3,3,3,3,3,3,3,3,3,15,15,17,17,17,17,3,3,3,3,1147.4,4.3,0.725374371,0.012659833,3.119109795,0.054437281,13.15840069,9.544766624,0.166583154,1316526.76,5661065.068,4106391.513,62.46133672,0,0,0.9,0.1,0,0,25.4,0,0,0,196,0,0,0,38.814,4.313,0,0,15.5,0
192590,1233.714,4.429,105.143,0,8.272,160,0,20,0,15,0.398,10,7.55,150,7,86.714,2.449,75.857,4.472,53.143,4,94.429,13.528,50.571,3.606,104,4.243,39.714,12.124,62.429,14.457,11.996,11.319,20.284,10.76,4079.637,253.726,6297.296,249.406,2983.584,469.047,4203.598,227.844,29.092,2.612,8.615,2.169,-2.473,1.021,1233.714,1.03,4.429,3.332,105.143,110.987,428673.569,5868402.86,0,0,0,1,0,0,0,20,0,0,0,160,0.001,0.001,0.001,271.109,-6.704,-6.704,-6.704,5.603,0,0,0,1.571,0,0,0,10,0,0,0,7.55,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,SBS,SBSmc,1,2,2,2,5,5,2,2,2,2,2,2,2,2,2,13,13,13,13,13,13,13,13,13,1233.714,4.429,-0.261229014,-0.004559291,-1.156983304,-0.020193098,13.69254746,-3.576890677,-0.062428303,1522050.234,6741160.485,-1760986.709,-24.91250782,0,0,0,1,0,0,0,19.2,0,0,0,182,0,0,0,3.261,0,0,0,6.4
45135,781.615,8.846,126.692,10,10.666,130,130,25,24,50,0.785,30,15.01,750,13,80.308,1.414,58.923,1.732,37.154,1.732,65.538,2.236,24.077,1.732,80.308,0,87.2,11.402,114.2,10.817,-36.894,2.322,9.947,2.044,2352.505,454.105,6302.193,161.519,4630.278,329.727,4600.162,188.711,19.778,0.512,4.824,0.399,0.12,0.329,781.615,2.949,8.846,5.066,126.692,91.438,500295.854,5902803.758,0.05,0.85,0,0.1,0,25,0,24,0,130,0,130,0.053,5.667,0.001,0.111,-2.944,1.735,-6.704,-2.197,0.05,1.016,0,0.1,1.5,25.5,0,3,0,15.01,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,SBS,SBSdw,1,2,2,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,781.615,8.846,-0.597513192,-0.010428384,-5.285601698,-0.09224948,25.59632709,-15.29414311,-0.266928315,610922.0082,5404216.085,-3229090.404,-72.10357766,0,0.8,0.2,0,0,32.4,30.2,0,0,155,155,0,0,48.262,12.065,0,0,18,0,0
192594,1236.588,8.059,247.706,0,8.272,160,0,22,0,40,0.685,25,8.62,800,17,81.765,3,67.647,3.606,46.235,3.873,70.941,8.485,38.059,4.123,92.941,3.606,40.941,13.892,63.647,16.882,-15.335,9.194,6.457,5.907,3435.988,541.393,5848.157,252.066,3004.682,559.769,4314.028,260.39,23.285,1.866,5.065,1.24,-2.066,0.86,1236.588,2.745,8.059,3.369,247.706,100.413,428632.795,5868335.628,0,0,0,1,0,0,0,22,0,0,0,160,0.001,0.001,0.001,271.109,-6.704,-6.704,-6.704,5.603,0,0,0,1.571,0,0,0,25,0,0,0,8.62,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,SBS,SBSmc,1,2,2,2,5,5,2,2,2,2,2,2,2,2,2,13,13,13,13,13,13,13,13,13,1236.588,8.059,-0.37935927,-0.00662102,-3.057256355,-0.0533588,24.92307071,-9.454797902,-0.165016148,1529149.882,12323418.9,-4675003.193,-65.98285128,0,0,0,1,0,0,0,19.2,0,0,0,182,0,0,0,3.261,0,0,0,6.4
110675,928.179,3.41,170.949,600,127.112,90,0,17,0,10,0.322,10,12.77,250,39,87.692,2.236,71.744,2.236,53.615,2.236,67.718,4,56.154,4.123,114.718,3.873,12.154,1.414,22.564,2.646,9.139,6.194,-8.507,2.512,4458.421,340.643,5182.264,240.027,938.622,218.073,4556.219,207.924,26.256,1.232,3.701,0.688,-6.396,0.671,928.179,2.111,3.41,1.675,170.949,145.851,449371.059,5887879.616,0,0,1,0,0,0,17,0,0,0,90,0,0.001,0.001,271.109,0.001,-6.704,-6.704,5.603,-6.704,0,0,1.571,0,0,0,10,0,0,0,12.77,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,SBPS,SBPSdc,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,10,10,10,10,928.179,3.41,-0.987548704,-0.017235123,-3.367541081,-0.058771769,10.12121891,-9.995196616,-0.174440453,861516.256,2937770.433,-2901191.384,-54.55072223,0,0,1,0,0,0,19.4,0,0,0,90,0,0,0,29.308,0,0,0,14.9,0
45140,757.692,32.231,298.577,0,8.272,130,110,30,27,40,0.685,25,18.03,450,26,78.231,1,57.115,2.449,35.538,1.414,59.192,5,21.615,2.646,77.346,2.828,75.167,18.788,95,10.536,-43.933,4.835,6.058,4.018,2019.982,673.601,6113.458,257.095,4657.962,468.835,4623.893,210.747,18.327,1.057,3.881,0.844,0.154,0.597,757.692,25.304,32.231,13.325,298.577,55.253,500149.554,5902792.658,0.15,0.8,0,0.05,27,30,0,0,110,130,0,0,0.176,4,0.001,0.053,-1.735,1.386,-6.704,-2.944,0.151,0.927,0,0.05,3.75,20,0,1.25,0,18.03,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,SBS,SBSdw,0,0,0,0,0,0,5,8,8,8,8,8,8,14,14,14,14,14,14,14,14,14,14,14,757.692,32.231,0.478339374,0.0083485,15.41735638,0.269080505,92.82739128,44.40299628,0.77496948,574097.1669,18503725.79,8851060.617,203.8801459,0,0.8,0.2,0,0,32.4,30.2,0,0,155,155,0,0,48.262,12.065,0,0,18,0,0
176216,1118.563,3.063,45.875,150,23.7,110,110,17,19,45,0.735,20,11.47,850,16,85.563,2.236,68,2.828,52.688,3.162,53.188,2,48.813,2.449,111.25,3.873,9.063,1.414,17.125,2.646,-3.69,5.602,-19.059,2.413,3969.174,206.468,4325.068,252.552,431.085,289.668,4507.966,189.717,23.005,0.786,1.196,0.397,-6.259,0.541,1118.563,1.456,3.063,2.106,45.875,104.474,420557.086,5874241.93,0,0,0.85,0.15,0,0,17,19,0,0,110,110,0.001,0.001,5.667,0.176,-6.704,-6.704,1.735,-1.735,0,0,1.016,0.151,0,0,17,3,0,0,11.47,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,SBPS,SBPSdc,1,2,2,2,2,6,6,6,9,10,6,6,6,6,6,10,10,10,10,10,21,21,21,21,1118.563,3.063,0.696226072,0.012151138,2.132540459,0.037218936,9.339235669,6.502219366,0.113482344,1251183.185,3832374.096,2668198.763,41.63172524,0,0,1,0,0,0,18.1,0,0,0,136,0,0,0,29.554,0,0,0,11.2,0
192602,1242.933,5.933,248.867,50,20.042,160,130,25,21,45,0.735,25,10.45,750,15,79.4,1.414,61.6,2.449,42.6,3.317,52.933,5,28.133,2.236,87.733,2.646,42.083,10.63,65.583,13.191,-33.346,4.963,-5.695,4.503,2449.944,367.311,5117.405,320.023,3047.016,500.722,3781.674,1506.924,18.99,1.033,2.125,0.809,-1.661,0.787,1242.933,2.542,5.933,2.516,248.867,105.747,428712.951,5868250.057,0,0,0.05,0.95,0,0,21,25,0,0,130,160,0.001,0.001,0.053,19,-6.704,-6.704,-2.944,2.944,0,0,0.05,1.253,0,0,1.25,23.75,0,0,0,10.45,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,SBS,SBSmc,1,2,2,2,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1242.933,5.933,-0.360534091,-0.006292465,-2.139048762,-0.037333197,18.36143054,-6.619921669,-0.115538667,1544882.442,9165787.531,-3304578.876,-46.40266303,0,0,0.7,0.3,0,0,0.3,0.2,0,0,3,3,0,0,0,0,0,0,18,0
28765,1165.822,5.578,114.133,800,136.592,90,130,17,24,40,0.685,25,12.77,1300,45,81.467,1.414,63.067,2.236,43.4,2.236,61.756,1.414,38.689,1.414,98.333,2.236,26.156,3.317,44.689,4.69,-18.172,3.321,-3.194,1.704,3805.798,245.128,5613.148,196.935,2298.513,226.588,4783.32,227.665,21.948,0.505,3.567,0.295,-3.448,0.344,1165.822,3.143,5.578,1.868,114.133,50.551,421386.365,5910142.777,0,0,0.9,0.1,0,0,17,24,0,0,90,130,0.001,0.001,9,0.111,-6.704,-6.704,2.197,-2.197,0,0,1.12,0.1,0,0,22.5,2.5,0,0,12.77,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,SBS,SBSmc,1,1,1,1,1,1,1,1,1,9,9,1,1,1,1,1,1,1,1,1,1,1,9,9,1165.822,5.578,-0.408856147,-0.007135825,-2.28059959,-0.039803634,17.10775171,-6.994609454,-0.122077929,1359140.936,7581288.139,-3099656.261,-46.40395215,0,0,1,0,0,0,18.3,0,0,0,90,0,0,0,30.597,0,0,0,13.9,0
176223,1122,2.929,109.571,350,32.7,110,0,17,0,40,0.685,15,11.47,850,14,85.786,2,70.714,0,55.929,2.236,56.714,0,56.357,0,120.214,2.449,7.143,0,13.5,1,7.976,2.803,-20.848,1.511,4317.951,184.195,4344.145,180.549,32.177,123.03,4576.745,148.053,24.888,0.305,1.543,0.248,-7.654,0.282,1122,1.558,2.929,1.907,109.571,134.671,420649.729,5874177.343,0,0,1,0,0,0,17,0,0,0,110,0,0.001,0.001,271.109,0.001,-6.704,-6.704,5.603,-6.704,0,0,1.571,0,0,0,15,0,0,0,11.47,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,SBPS,SBPSdc,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1122,2.929,-0.334974709,-0.005846378,-0.981140922,-0.017124042,8.934562306,-2.992852406,-0.052234831,1258884,3687271.236,-1235142.608,-19.21317508,0,0,1,0,0,0,18.1,0,0,0,136,0,0,0,29.554,0,0,0,11.2,0
36963,1150.826,1.13,20.565,0,8.272,70,90,16,18,65,0.938,30,13.94,2000,23,81.565,2.646,65.826,2.449,45.783,3.317,66,1.732,32.739,2.646,89.261,4.359,49.043,10.149,74.13,12.042,-22.307,5.847,4.173,2.858,2819.936,246.863,5658.507,252.316,3377.037,381.028,4185.167,206.913,21.757,0.756,4.216,0.459,-1.381,0.601,1150.826,0.761,1.13,1.154,20.565,76.772,421355.781,5904701.071,0,0,0.95,0.05,0,0,16,18,0,0,70,90,0.001,0.001,19,0.053,-6.704,-6.704,2.944,-2.944,0,0,1.253,0.05,0,0,28.5,1.5,0,0,13.94,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,SBS,SBSmc,1,2,2,2,2,6,6,6,9,10,10,10,10,10,10,10,10,10,10,10,21,21,21,21,1150.826,1.13,0.936274289,0.016340342,1.057989946,0.018464586,3.459367172,3.238916539,0.056527242,1324400.482,1496572.545,1401202.395,21.24952591,0,0,0.9,0.1,0,0,13.7,0,0,0,57,0,0,0,18.007,2.001,0,0,13.7,0
176228,1121.481,3.593,160.519,400,60.4,110,110,17,18,35,0.633,20,11.47,1100,27,87.926,1.732,70.593,1.732,57.778,1.732,53.37,1.414,58,3.317,122.476,5.477,5.63,0,10.259,2,11.122,5.694,-26.066,2.711,4293.63,226.928,3954.699,185.849,-409.402,294.485,4578.321,189.833,24.87,0.758,0.718,0.302,-8.381,0.861,1121.481,1.932,3.593,2.586,160.519,148.06,420529.033,5874107.322,0,0,0.95,0.05,0,0,17,18,0,0,110,110,0.001,0.001,19,0.053,-6.704,-6.704,2.944,-2.944,0,0,1.253,0.05,0,0,19,1,0,0,11.47,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,SBPS,SBPSdc,1,2,2,2,2,6,6,6,9,10,10,10,10,10,10,10,10,10,10,10,21,21,21,21,1121.481,3.593,-0.942752134,-0.016453386,-3.387308417,-0.059117017,10.95929314,-10.33189699,-0.180317484,1257719.633,4518986.643,-4260284.3,-66.29861137,0,0,1,0,0,0,18.1,0,0,0,136,0,0,0,29.554,0,0,0,11.2,0
45157,749.621,42.759,290.483,25,14.22,130,0,35,0,15,0.398,20,21.07,250,29,76.862,1.414,57.931,2,34.862,1.732,51.552,3,19.379,1,76,2,0,0,0,0,-48.953,2.625,0.159,2.753,1621.206,404.83,5735.613,218.963,4531.649,354.037,4631.739,224.643,16.896,0.587,2.537,0.531,-0.051,0.425,749.621,17.403,42.759,9.522,290.483,15.085,500046.429,5902685.869,0,1,0,0,0,35,0,0,0,130,0,0,0.001,271.109,0.001,0.001,-6.704,5.603,-6.704,-6.704,0,1.571,0,0,0,20,0,0,0,21.07,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,SBS,SBSdw,0,0,0,0,0,0,5,8,8,8,8,8,8,8,8,8,8,8,19,20,20,20,20,20,749.621,42.759,0.34992945,0.006107383,14.96263334,0.261145593,122.9501142,43.02386578,0.750903447,561931.6436,24027635.15,8407977.144,195.7602206,0,0.8,0.1,0.1,0,22.6,18.3,0,0,105,115,0,0,37.024,4.628,4.628,0,15.2,0,0
36967,1148.895,4.263,89.474,50,13,70,90,16,18,60,0.886,25,13.94,1850,19,81.421,1,63.474,1.732,44.368,1.414,69.895,4.796,32.105,0,88.105,1,58.368,10.1,84.789,11.091,-23.082,2.275,8.468,4.507,2881.293,165.877,5937.712,278.972,3692.316,290.634,4257.439,198.499,22.062,0.739,5.072,0.902,-0.962,0.423,1148.895,1.744,4.263,2.51,89.474,92.362,421498.713,5904617.494,0,0,0.95,0.05,0,0,16,18,0,0,70,90,0.001,0.001,19,0.053,-6.704,-6.704,2.944,-2.944,0,0,1.253,0.05,0,0,23.75,1.25,0,0,13.94,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,SBS,SBSmc,1,2,2,2,2,6,6,6,9,10,10,10,10,10,10,10,10,10,10,10,21,21,21,21,1148.895,4.263,0.009180303,0.000160227,0.039135631,0.000683046,13.04758585,0.11978079,0.002090569,1319959.721,5626988.291,51657.45699,0.784747696,0,0,0.9,0.1,0,0,13.7,0,0,0,57,0,0,0,18.007,2.001,0,0,13.7,0
176232,1125.157,1.569,12.392,750,134.9,110,110,17,18,35,0.633,20,11.47,950,51,88.039,2,70.765,2.828,57.471,3,57.353,3,58.941,3.162,122.239,2.828,6.54,0,12.14,1.414,11.911,6.225,-21.629,3.961,4386.156,180.967,4274.709,212.675,-136.371,241.535,4562.201,186.142,25.006,3.684,1.5,0.479,-8.136,0.559,1125.157,0.872,1.569,0.955,12.392,53.671,420654.765,5874006.526,0,0,0.9,0.1,0,0,17,18,0,0,110,110,0.001,0.001,9,0.111,-6.704,-6.704,2.197,-2.197,0,0,1.12,0.1,0,0,18,2,0,0,11.47,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,SBPS,SBPSdc,1,1,1,1,1,1,1,1,1,9,9,1,1,1,1,1,1,1,1,1,1,1,9,9,1125.157,1.569,0.976702252,0.017045845,1.532445833,0.02674493,4.787958738,4.67641008,0.0816148,1265978.275,1986319.913,1940043.131,30.09224526,0,0,1,0,0,0,18.1,0,0,0,136,0,0,0,29.554,0,0,0,11.2,0
192617,1244.077,5.308,208.154,600,116.512,130,160,22,25,30,0.58,20,14.59,800,13,79.385,1,61.308,2.646,44.769,2,48.692,2.236,39,4,97.615,4.359,13.667,3.873,24.833,6.856,-24.384,6.019,-14.992,2.562,3680.173,422.462,4618.663,229.857,1123.78,475.643,4630.382,179.689,18.508,5.428,1.252,0.381,-4.151,1.428,1244.077,2.674,5.308,2.015,208.154,123.276,428682.329,5868164.583,0,0,0.6,0.4,0,0,22,25,0,0,130,160,0.001,0.001,1.5,0.667,-6.704,-6.704,0.405,-0.405,0,0,0.644,0.412,0,0,12,8,0,0,14.59,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,SBS,SBSmc,1,1,1,1,1,1,1,1,1,9,9,9,9,9,9,16,16,16,16,16,16,16,16,16,1244.077,5.308,-0.881682556,-0.015387656,-4.679971008,-0.081677679,16.42930149,-14.48542853,-0.252808444,1547727.582,8215338.005,-7243320.211,-101.6133223,0,0,0.6,0.4,0,0,22.9,0,0,0,162,0,0,0,23.836,15.891,0,0,14.2,0
36972,1150.542,1.625,3.5,200,43.7,70,70,16,12,55,0.835,25,13.94,1500,24,80.75,1,64.625,2,45.5,2.646,63.042,5.385,37.875,4.69,96.083,4.899,31.208,11.314,51.042,15.492,-18.278,5.746,-1.597,5.93,3475.477,412.777,5501.633,383.727,2501.506,667.188,4503.742,217.411,22.085,1.126,3.702,1.044,-2.979,1.112,1150.542,0.912,1.625,1.033,3.5,20.962,421317.258,5904587.053,0,0,0.95,0.05,0,0,16,12,0,0,70,70,0.001,0.001,19,0.053,-6.704,-6.704,2.944,-2.944,0,0,1.253,0.05,0,0,23.75,1.25,0,0,13.94,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,SBS,SBSmc,0,2,0,4,4,4,4,4,9,10,10,10,10,10,10,10,10,10,10,10,21,21,21,21,1150.542,1.625,0.998134798,0.017419857,1.621969047,0.028307268,4.974579647,4.965301053,0.086656468,1323746.894,2151088.702,2147076.488,32.5687012,0,0,0.9,0.1,0,0,13.7,0,0,0,57,0,0,0,18.007,2.001,0,0,13.7,0
