UID,FLDP,OPIP,SAGESAND7,SAGESTRD1,SDENSAN,SDIASTRD7,SPDIASTR2,ZSCORE,ZTRANS,ODDS,p
9006.000,0,0,0.000,0.000,9.982,9.419,0,42.150,5.977,57896291.986,1.000
9007.000,0,0,0.000,0.000,0.036,0.026,0,3.567,1.000,206.774,0.995
9008.000,0,1,0.000,0.001,0.021,0.018,1,2.326,0.840,60.769,0.984
9009.000,0,0,0.000,0.000,0.032,0.000,1,-0.612,0.461,0.902,0.474
9010.000,0,0,0.000,0.000,0.000,0.000,1,0.818,0.645,9.566,0.905
9011.000,0,0,0.000,0.000,0.035,0.000,1,-0.748,0.443,0.687,0.407
9012.000,0,0,0.000,0.000,0.017,0.000,1,0.072,0.549,3.084,0.755
9013.000,0,0,0.000,0.000,0.768,0.000,1,-4.183,0.000,0.000,0.000
9014.000,0,0,0.000,0.000,0.019,0.000,0,-0.856,0.429,0.548,0.354
9015.000,1,0,0.000,0.000,0.000,0.000,0,-1.319,0.370,0.192,0.161
9016.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
9017.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
9018.000,0,1,0.000,0.000,0.745,0.000,1,-4.183,0.000,0.000,0.000
9019.000,0,0,0.000,0.000,0.031,0.000,0,-1.400,0.359,0.157,0.136
9020.000,0,0,0.000,0.000,0.027,0.017,1,0.473,0.601,5.801,0.853
9021.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
9022.000,0,0,0.000,0.000,0.018,0.019,0,0.193,0.565,3.749,0.789
9023.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
9024.000,0,1,0.000,0.007,0.010,0.000,1,2.183,0.821,52.021,0.981
9025.000,0,1,0.000,0.014,0.018,0.000,0,1.352,0.714,19.500,0.951
9026.000,0,1,0.000,0.000,0.000,0.000,0,1.461,0.728,22.367,0.957
9027.000,0,0,0.000,0.023,0.034,0.008,0,0.049,0.546,2.966,0.748
9028.000,0,0,0.000,7.934,13.838,0.000,0,-4.183,0.000,0.000,0.000
9029.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
9030.000,0,0,0.000,0.000,0.004,0.000,0,-0.163,0.519,2.069,0.674
9031.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
9032.000,0,0,0.000,0.000,0.033,0.000,1,-0.633,0.458,0.865,0.464
9033.000,0,1,0.000,0.000,0.020,0.000,0,0.578,0.614,6.774,0.871
9034.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
9035.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
9036.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
9037.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
9038.000,1,0,0.000,0.000,0.000,0.000,0,-1.319,0.370,0.192,0.161
9039.000,1,0,0.000,0.000,0.000,0.000,0,-1.319,0.370,0.192,0.161
9040.000,0,0,0.000,0.000,0.001,0.000,0,-0.032,0.536,2.592,0.722
9041.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
9042.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
9043.000,0,0,0.000,0.000,0.004,0.000,0,-0.199,0.514,1.944,0.660
9044.000,0,0,0.000,0.000,1.133,0.000,1,-4.183,0.000,0.000,0.000
9045.000,0,0,0.000,0.000,0.041,0.000,0,-1.818,0.305,0.050,0.048
9046.000,0,0,0.000,0.000,12.530,0.000,0,-4.183,0.000,0.000,0.000
9047.000,0,0,0.000,0.000,0.046,0.000,0,-2.062,0.274,0.023,0.023
9048.000,0,0,0.000,0.000,0.510,0.000,1,-4.183,0.000,0.000,0.000
9049.000,0,0,0.001,0.000,0.025,0.010,1,0.205,0.566,3.825,0.793
9050.000,0,0,1.465,0.000,2.008,0.000,0,-4.183,0.000,0.000,0.000
9051.000,0,1,0.000,0.000,0.000,0.000,1,2.279,0.834,57.775,0.983
9052.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
9053.000,0,0,0.000,0.000,0.008,0.000,0,-0.375,0.491,1.416,0.586
9054.000,1,0,0.000,0.000,0.000,0.000,0,-1.319,0.370,0.192,0.161
9055.000,1,0,0.000,0.000,0.017,0.000,0,-2.067,0.273,0.023,0.022
9056.000,0,0,0.000,0.000,0.015,0.000,1,0.169,0.562,3.612,0.783
9057.000,0,0,0.000,0.000,0.065,0.000,1,-2.083,0.271,0.022,0.021
9058.000,1,0,0.000,0.000,0.006,0.000,1,-0.755,0.442,0.677,0.404
9059.000,1,0,0.000,0.000,0.645,0.000,0,-4.183,0.000,0.000,0.000
9060.000,1,0,0.000,0.000,0.000,0.000,0,-1.319,0.370,0.192,0.161
9061.000,1,0,0.000,0.000,0.000,0.000,0,-1.319,0.370,0.192,0.161
9062.000,1,0,0.000,0.000,0.000,0.000,0,-1.319,0.370,0.192,0.161
9063.000,1,0,0.000,0.000,0.056,0.000,0,-3.807,0.049,0.000,0.000
9064.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
9065.000,0,0,0.000,0.211,0.194,0.000,1,2.756,0.895,95.169,0.990
9066.000,0,0,0.000,0.000,0.027,0.000,0,-1.223,0.382,0.242,0.195
9067.000,0,0,0.000,0.000,0.049,0.006,1,-1.088,0.399,0.330,0.248
9068.000,0,0,0.000,0.000,0.077,0.000,1,-2.615,0.202,0.003,0.003
9069.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
9070.000,0,0,0.000,0.000,0.022,0.000,1,-0.173,0.517,2.034,0.670
9071.000,0,0,0.000,0.000,0.025,0.004,1,-0.075,0.530,2.410,0.707
9072.000,0,0,0.000,0.000,0.058,0.000,1,-1.746,0.314,0.062,0.058
9073.000,0,0,0.000,0.000,4.792,0.000,1,-4.183,0.000,0.000,0.000
9074.000,0,0,0.000,0.000,0.131,0.000,1,-4.183,0.000,0.000,0.000
9075.000,0,0,0.000,0.000,1.639,0.000,1,-4.183,0.000,0.000,0.000
9076.000,0,0,0.000,0.000,0.067,0.000,1,-2.141,0.263,0.018,0.018
9077.000,0,0,0.586,0.000,5.128,1.874,1,-4.183,0.000,0.000,0.000
9078.000,0,0,2.665,0.000,10.985,0.059,1,-4.183,0.000,0.000,0.000
9079.000,0,0,0.000,0.000,6.743,3.972,0,-4.183,0.000,0.000,0.000
9080.000,0,0,0.000,0.000,13.625,6.838,0,-4.183,0.000,0.000,0.000
9081.000,0,0,0.000,0.000,5.149,2.570,0,-4.183,0.000,0.000,0.000
9082.000,0,0,0.000,0.000,0.043,0.000,1,-1.074,0.401,0.342,0.255
9083.000,0,0,0.000,0.000,0.014,0.000,1,0.181,0.563,3.679,0.786
9084.000,0,0,0.000,0.000,0.030,0.000,1,-0.525,0.472,1.067,0.516
9085.000,0,0,0.000,0.000,0.030,0.000,1,-0.512,0.474,1.095,0.523
9086.000,0,0,0.000,0.000,0.028,0.000,1,-0.446,0.482,1.240,0.554
9087.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
9088.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
9089.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
9090.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
9091.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
9092.000,0,0,0.000,0.000,3.385,3.025,0,5.539,1.254,1013.637,0.999
9093.000,0,0,0.000,0.000,1.165,0.000,1,-4.183,0.000,0.000,0.000
9094.000,0,0,0.000,0.000,0.046,0.000,1,-1.248,0.379,0.228,0.185
9095.000,0,0,0.000,0.000,0.130,0.000,1,-4.183,0.000,0.000,0.000
9096.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
9097.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
9098.000,1,0,0.000,0.000,0.000,0.000,0,-1.319,0.370,0.192,0.161
9099.000,0,0,0.000,0.000,1.309,0.000,0,-4.183,0.000,0.000,0.000
9100.000,0,0,0.000,0.000,0.024,0.001,1,-0.178,0.517,2.017,0.669
9101.000,0,0,0.000,0.000,0.018,0.000,0,-0.803,0.436,0.614,0.380
9102.000,0,0,0.000,0.000,0.015,0.013,1,0.850,0.649,10.001,0.909
9103.000,0,0,0.000,0.000,10.685,9.340,1,7.625,1.523,3962.485,1.000
9104.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
9105.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
9106.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
9107.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
9108.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
9109.000,0,0,0.000,0.001,0.001,0.000,0,-0.010,0.538,2.687,0.729
9110.000,0,0,0.000,0.000,0.003,0.000,0,-0.102,0.527,2.301,0.697
9111.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
9112.000,0,0,0.000,0.267,0.284,0.000,0,0.787,0.641,9.167,0.902
9113.000,0,0,0.000,0.000,2.386,1.479,0,-4.183,0.000,0.000,0.000
9114.000,0,0,0.000,0.000,0.203,0.000,0,-4.183,0.000,0.000,0.000
9115.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
9116.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
9117.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
9118.000,1,0,0.000,0.000,0.000,0.000,0,-1.319,0.370,0.192,0.161
9119.000,1,0,0.000,0.000,0.000,0.000,0,-1.319,0.370,0.192,0.161
9120.000,0,0,0.000,0.000,0.027,0.000,1,-0.379,0.491,1.405,0.584
9121.000,0,0,0.000,0.000,0.028,0.005,1,-0.186,0.516,1.987,0.665
9122.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
9123.000,0,0,0.000,0.000,0.020,0.000,1,-0.082,0.529,2.380,0.704
9124.000,0,0,0.000,0.000,0.017,0.000,1,0.053,0.547,2.987,0.749
9125.000,0,0,0.000,0.000,0.445,0.000,1,-4.183,0.000,0.000,0.000
9126.000,0,0,0.000,0.000,0.552,0.000,1,-4.183,0.000,0.000,0.000
9127.000,0,0,0.000,0.000,2.184,0.000,1,-4.183,0.000,0.000,0.000
9128.000,0,0,0.000,0.000,0.036,0.000,1,-0.767,0.441,0.661,0.398
9129.000,0,0,0.000,0.000,0.046,0.000,0,-2.057,0.274,0.024,0.023
9130.000,0,0,0.000,0.000,0.050,0.000,1,-1.415,0.357,0.151,0.131
9131.000,0,0,0.000,0.000,16.784,0.000,1,-4.183,0.000,0.000,0.000
9132.000,0,0,0.016,0.000,0.016,0.000,0,-1.216,0.383,0.246,0.197
9133.000,0,0,0.001,0.000,0.007,0.000,0,-0.358,0.494,1.461,0.594
9134.000,0,0,0.000,0.000,0.018,0.000,0,-0.792,0.438,0.628,0.386
9135.000,0,0,0.000,0.000,0.018,0.000,0,-0.815,0.434,0.597,0.374
9136.000,0,0,0.000,0.000,0.011,0.000,0,-0.480,0.478,1.162,0.538
9137.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
9138.000,0,0,0.000,0.000,0.034,0.000,0,-1.496,0.347,0.123,0.109
9139.000,0,0,0.000,0.000,0.023,0.000,0,-1.033,0.406,0.374,0.272
9140.000,1,0,0.000,0.000,0.000,0.000,0,-1.319,0.370,0.192,0.161
9141.000,1,0,0.000,0.000,0.000,0.000,0,-1.319,0.370,0.192,0.161
9142.000,1,0,0.000,0.000,0.000,0.000,0,-1.319,0.370,0.192,0.161
9143.000,1,0,0.000,0.000,0.000,0.000,0,-1.319,0.370,0.192,0.161
9144.000,1,0,0.000,0.000,0.000,0.000,0,-1.319,0.370,0.192,0.161
9145.000,1,1,0.000,0.000,0.000,0.000,0,0.143,0.558,3.461,0.776
9146.000,0,0,0.000,0.000,0.083,0.000,1,-2.886,0.167,0.001,0.001
9147.000,0,0,0.000,0.000,0.054,0.000,1,-1.567,0.338,0.102,0.092
9148.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
9149.000,0,1,0.000,0.003,0.022,0.000,1,1.451,0.727,22.082,0.957
9150.000,0,0,0.000,0.000,3.419,0.000,1,-4.183,0.000,0.000,0.000
9151.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
9152.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
9153.000,0,0,0.000,0.000,0.016,0.000,0,-0.708,0.448,0.744,0.427
9154.000,0,0,0.000,0.000,0.000,0.000,1,0.818,0.645,9.566,0.905
9155.000,0,0,0.000,0.000,0.149,0.000,1,-4.183,0.000,0.000,0.000
9156.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
9157.000,0,0,0.000,0.000,0.013,0.039,0,1.428,0.724,21.449,0.955
9158.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
9159.000,0,0,0.000,0.000,3.749,0.000,1,-4.183,0.000,0.000,0.000
9160.000,0,0,0.000,0.000,0.975,0.000,1,-4.183,0.000,0.000,0.000
9161.000,0,0,0.000,0.000,5.252,0.000,0,-4.183,0.000,0.000,0.000
9162.000,0,0,0.000,0.000,9.993,0.000,1,-4.183,0.000,0.000,0.000
9163.000,0,0,0.000,0.000,0.089,0.000,1,-3.147,0.134,0.000,0.000
9164.000,0,1,0.000,0.004,0.041,0.014,1,1.402,0.721,20.776,0.954
9165.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
9166.000,0,0,0.000,0.000,0.073,0.072,0,0.454,0.598,5.633,0.849
9167.000,0,0,0.000,0.000,13.148,11.991,0,34.054,4.933,15052105.318,1.000
9168.000,0,1,0.000,5.543,13.820,4.425,1,3.567,1.000,206.774,0.995
9169.000,0,1,0.000,1.147,6.062,3.803,1,-4.183,0.000,0.000,0.000
9170.000,0,0,0.000,0.000,0.085,0.000,0,-3.790,0.051,0.000,0.000
9171.000,0,0,0.000,0.000,0.936,0.000,1,-4.183,0.000,0.000,0.000
9172.000,0,0,0.000,0.000,0.008,0.003,1,0.652,0.624,7.555,0.883
9173.000,0,0,0.000,0.000,0.435,0.007,0,-4.183,0.000,0.000,0.000
9174.000,1,0,0.000,0.000,0.000,0.000,0,-1.319,0.370,0.192,0.161
9175.000,1,0,0.000,0.000,0.000,0.000,0,-1.319,0.370,0.192,0.161
9176.000,1,0,0.000,0.000,0.000,0.000,0,-1.321,0.369,0.191,0.160
9177.000,0,0,0.000,0.000,13.251,11.078,0,-4.183,0.000,0.000,0.000
9178.000,0,0,0.000,0.000,0.013,0.010,0,-0.050,0.533,2.514,0.715
9179.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
9180.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
9181.000,0,0,0.000,0.022,0.023,0.000,1,0.873,0.652,10.333,0.912
9182.000,0,0,0.000,0.087,0.129,0.000,1,-0.556,0.468,1.006,0.501
9183.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
9184.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
9185.000,1,0,0.000,0.000,0.000,0.000,0,-1.319,0.370,0.192,0.161
9186.000,1,0,0.000,0.000,0.000,0.000,0,-1.319,0.370,0.192,0.161
9187.000,1,0,0.000,0.000,0.025,0.000,0,-2.428,0.226,0.006,0.006
9188.000,0,1,0.000,0.000,0.013,0.000,0,0.879,0.653,10.414,0.912
9189.000,0,0,0.000,0.000,0.000,0.000,1,0.818,0.645,9.566,0.905
9190.000,0,0,0.000,0.000,0.039,0.005,1,-0.622,0.459,0.885,0.469
9191.000,0,0,0.000,0.000,0.027,0.000,0,-1.218,0.383,0.245,0.197
9192.000,0,0,0.000,0.000,0.106,0.000,1,-3.894,0.037,0.000,0.000
9193.000,0,0,0.000,0.000,0.045,0.000,0,-1.986,0.283,0.030,0.029
9194.000,0,0,0.000,0.000,0.069,0.000,0,-3.085,0.142,0.000,0.000
9195.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
9196.000,0,1,0.009,0.000,0.025,0.000,1,0.860,0.651,10.154,0.910
9197.000,0,0,0.032,0.000,0.050,0.005,1,-2.208,0.255,0.014,0.014
9198.000,0,0,0.000,0.000,0.046,0.000,0,-2.031,0.278,0.026,0.025
9199.000,0,0,0.000,0.000,0.026,0.000,1,-0.356,0.494,1.465,0.594
9200.000,0,0,0.000,0.000,0.038,0.000,1,-0.889,0.425,0.512,0.339
9201.000,0,0,0.000,0.000,0.020,0.000,0,-0.868,0.428,0.535,0.349
9202.000,0,0,0.000,0.000,0.025,0.000,0,-1.126,0.394,0.303,0.233
9203.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
9204.000,1,0,0.000,0.000,0.000,0.000,0,-1.319,0.370,0.192,0.161
9205.000,1,0,0.000,0.000,0.000,0.000,0,-1.319,0.370,0.192,0.161
9206.000,0,0,0.000,0.000,1.000,0.000,0,-4.183,0.000,0.000,0.000
9207.000,0,0,0.000,0.000,0.023,0.000,0,-1.025,0.407,0.380,0.276
9208.000,1,0,0.000,0.000,0.000,0.000,0,-1.319,0.370,0.192,0.161
9209.000,1,0,0.000,0.000,0.000,0.000,0,-1.319,0.370,0.192,0.161
9210.000,1,0,0.000,0.000,8.660,0.000,0,-4.183,0.000,0.000,0.000
9211.000,1,0,0.000,0.010,0.034,0.000,0,-2.366,0.235,0.008,0.008
9212.000,0,0,0.000,0.000,7.272,0.000,0,-4.183,0.000,0.000,0.000
9213.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
9214.000,0,0,0.000,0.000,15.045,0.000,1,-4.183,0.000,0.000,0.000
9215.000,0,0,0.000,0.000,4.208,0.000,1,-4.183,0.000,0.000,0.000
9216.000,0,0,0.000,0.177,0.999,0.000,1,-4.183,0.000,0.000,0.000
9217.000,0,0,0.000,0.000,0.036,0.000,1,-0.771,0.440,0.655,0.396
9218.000,0,1,0.043,0.000,0.045,0.000,1,-1.164,0.390,0.278,0.218
9219.000,0,0,2.657,0.000,3.147,0.000,0,-4.183,0.000,0.000,0.000
9220.000,0,0,0.000,0.000,1.073,0.000,1,-4.183,0.000,0.000,0.000
9221.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
9222.000,0,0,0.005,0.000,0.039,0.052,1,1.606,0.747,26.694,0.964
9223.000,0,0,0.000,0.000,8.202,7.119,0,2.597,0.875,80.929,0.988
9224.000,0,0,0.000,0.000,3.154,0.000,1,-4.183,0.000,0.000,0.000
9225.000,0,0,0.000,0.000,21.736,0.000,0,-4.183,0.000,0.000,0.000
9226.000,0,0,0.000,0.000,11.220,0.000,0,-4.183,0.000,0.000,0.000
9227.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
9228.000,0,0,0.000,0.000,0.074,0.000,1,-2.473,0.221,0.005,0.005
9229.000,0,1,0.000,0.006,0.043,0.003,1,0.765,0.638,8.880,0.899
9230.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
9231.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
9232.000,0,1,0.000,0.005,0.065,0.002,1,-0.231,0.510,1.837,0.648
9233.000,0,0,0.000,0.000,0.880,0.000,0,-4.183,0.000,0.000,0.000
9234.000,0,0,0.000,0.000,1.070,0.000,0,-4.183,0.000,0.000,0.000
9235.000,0,0,0.000,0.000,0.031,0.000,0,-1.392,0.360,0.160,0.138
9236.000,0,0,0.000,0.000,3.471,0.000,1,-4.183,0.000,0.000,0.000
9237.000,0,0,0.000,0.000,0.226,0.045,1,-4.183,0.000,0.000,0.000
9238.000,1,0,0.000,0.000,0.000,0.000,0,-1.319,0.370,0.192,0.161
9239.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
9240.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
9241.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
9242.000,1,0,0.000,0.000,0.004,0.000,0,-1.503,0.346,0.120,0.107
9243.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
9244.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
9245.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
9246.000,1,0,0.000,0.000,0.000,0.000,0,-1.319,0.370,0.192,0.161
9247.000,1,0,0.000,0.000,0.000,0.000,0,-1.319,0.370,0.192,0.161
9248.000,1,0,0.000,0.000,10.571,0.000,0,-4.183,0.000,0.000,0.000
9249.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
9250.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
9251.000,0,1,0.000,0.000,0.056,0.000,0,-1.037,0.406,0.370,0.270
9252.000,0,1,0.000,0.000,0.020,0.000,0,0.592,0.616,6.919,0.874
9253.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
9254.000,0,0,0.006,0.000,0.067,0.000,1,-2.371,0.234,0.008,0.008
9255.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
9256.000,0,1,0.220,0.000,0.622,0.000,1,-4.183,0.000,0.000,0.000
9257.000,0,0,0.000,0.000,7.574,0.000,1,-4.183,0.000,0.000,0.000
9258.000,0,0,0.007,0.000,0.007,0.000,0,-0.521,0.472,1.075,0.518
9259.000,0,0,0.000,0.000,0.040,0.000,0,-1.788,0.309,0.055,0.052
9260.000,0,0,0.000,0.000,0.037,0.000,1,-0.823,0.433,0.588,0.370
9261.000,0,0,0.000,0.000,0.026,0.000,0,-1.150,0.391,0.287,0.223
9262.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
9263.000,0,0,0.000,0.000,4.820,0.000,0,-4.183,0.000,0.000,0.000
9264.000,0,0,0.000,0.000,0.013,0.000,0,-0.570,0.466,0.980,0.495
9265.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
9266.000,0,0,0.000,0.000,3.668,0.000,0,-4.183,0.000,0.000,0.000
9267.000,0,1,0.000,0.000,0.018,0.000,0,0.680,0.627,7.863,0.887
9268.000,1,0,0.000,0.000,0.034,0.000,0,-2.849,0.172,0.001,0.001
9269.000,0,0,0.000,0.000,0.709,0.000,0,-4.183,0.000,0.000,0.000
9270.000,1,0,0.000,0.004,0.012,0.000,1,-0.831,0.433,0.579,0.367
9271.000,1,0,0.000,0.463,0.625,0.000,1,-4.183,0.000,0.000,0.000
9272.000,0,0,0.000,0.000,0.125,0.000,1,-4.183,0.000,0.000,0.000
9273.000,0,1,0.000,0.000,0.000,0.000,0,1.461,0.728,22.367,0.957
9274.000,0,1,0.007,0.000,0.037,0.001,0,-0.346,0.495,1.491,0.599
9275.000,0,0,0.000,0.000,2.838,0.000,0,-4.183,0.000,0.000,0.000
9276.000,0,0,0.014,0.000,0.031,0.000,0,-1.826,0.304,0.049,0.047
9277.000,0,0,0.000,0.000,0.027,0.000,1,-0.395,0.489,1.363,0.577
9278.000,0,0,0.000,0.000,0.023,0.044,0,1.239,0.699,16.862,0.944
9279.000,0,0,0.000,0.000,0.015,0.000,1,0.134,0.557,3.408,0.773
9280.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
9281.000,1,0,0.000,0.000,0.051,0.000,0,-3.573,0.079,0.000,0.000
9282.000,0,0,0.000,0.000,0.095,0.000,0,-4.183,0.000,0.000,0.000
9283.000,0,0,0.000,0.000,0.072,0.000,0,-3.189,0.128,0.000,0.000
9284.000,0,0,0.000,0.000,0.000,0.000,1,0.818,0.645,9.566,0.905
9285.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
9286.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
9287.000,0,0,0.000,0.000,0.000,0.000,0,-0.013,0.538,2.677,0.728
9288.000,1,0,0.000,0.000,0.000,0.000,0,-1.319,0.370,0.192,0.161
9289.000,1,0,0.000,0.000,0.000,0.000,0,-1.319,0.370,0.192,0.161
9290.000,0,0,0.000,0.000,0.088,0.000,0,-3.918,0.034,0.000,0.000
9291.000,0,1,0.000,0.000,0.000,0.000,0,1.461,0.728,22.367,0.957
9292.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
9293.000,0,0,0.000,0.000,0.065,0.000,1,-2.091,0.270,0.021,0.021
9294.000,0,0,0.000,0.000,0.335,0.000,1,-4.183,0.000,0.000,0.000
9295.000,0,0,0.039,0.000,0.039,0.000,1,-2.247,0.250,0.012,0.012
9296.000,0,0,0.000,0.000,0.445,0.000,1,-4.183,0.000,0.000,0.000
9297.000,0,0,0.000,0.000,0.051,0.000,0,-2.248,0.250,0.012,0.012
9298.000,0,0,0.000,0.000,0.032,0.000,0,-1.418,0.357,0.150,0.130
9299.000,1,1,0.000,0.000,0.015,0.000,0,-0.533,0.471,1.052,0.513
9300.000,1,0,0.000,0.000,0.000,0.000,0,-1.319,0.370,0.192,0.161
9301.000,1,0,0.000,0.000,0.000,0.000,0,-1.319,0.370,0.192,0.161
9302.000,1,0,0.000,0.000,0.000,0.000,0,-1.319,0.370,0.192,0.161
9303.000,0,0,0.000,0.000,3.797,0.000,0,-4.183,0.000,0.000,0.000
9304.000,0,0,0.000,0.000,0.905,0.000,0,-4.183,0.000,0.000,0.000
9305.000,0,0,0.000,0.000,0.048,0.000,0,-2.127,0.265,0.019,0.018
9306.000,1,0,0.000,0.976,0.980,0.000,0,4.138,1.074,340.422,0.997
9307.000,1,0,0.000,0.066,0.067,0.000,0,-0.991,0.412,0.410,0.291
9308.000,0,0,0.000,0.000,8.503,0.000,1,-4.183,0.000,0.000,0.000
9309.000,0,0,0.000,0.006,0.019,0.000,1,0.279,0.576,4.297,0.811
9310.000,0,0,0.000,0.000,3.054,0.000,0,-4.183,0.000,0.000,0.000
9311.000,0,0,0.000,0.000,2.501,0.202,0,-4.183,0.000,0.000,0.000
9312.000,0,0,0.000,0.000,0.034,0.000,1,-0.689,0.451,0.774,0.436
9313.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
9314.000,0,1,0.000,0.000,0.000,0.000,0,1.461,0.728,22.367,0.957
9315.000,0,0,0.000,0.000,7.037,0.000,0,-4.183,0.000,0.000,0.000
9316.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
9317.000,0,0,0.000,0.000,0.031,0.000,0,-1.383,0.361,0.164,0.141
9318.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
9319.000,0,0,0.000,0.000,0.816,0.000,0,-4.183,0.000,0.000,0.000
9320.000,0,0,0.000,0.000,1.397,0.000,0,-4.183,0.000,0.000,0.000
9321.000,0,0,0.000,0.000,0.257,0.000,0,-4.183,0.000,0.000,0.000
9322.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
9323.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
9324.000,0,0,0.000,0.000,0.000,0.000,0,0.000,0.540,2.734,0.732
